,White_Name,White_Age,White_Rating,White_Title,Black_Name,Black_Age,Black_Rating,Black_Title,Result_White,White_Age_Squared,White_Rating_Squared,White_Age_Rating_CP,Black_Age_Squared,Black_Rating_Squared,Black_Age_Rating_CP
287,"Jobava,Baadur",6.666666667,8.091666667,GM,"Omonov,Asrorjon",2.333333333,2.541666667,FM,0,44.44444444,65.47506944,53.94444444,5.444444444,6.460069444,5.930555556
288,"Amilal,Munkhdalai",2.833333333,5.333333333,FM,"Rakhmanov,Aleksandr",5.666666667,7.641666667,GM,1,8.027777778,28.44444444,15.11111111,32.11111111,58.39506944,43.30277778
289,"Sattarov,Bobir",4.666666667,5.275,IM,"Vescovi,Giovanni",7.5,7.575,GM,1,21.77777778,27.825625,24.61666667,56.25,57.380625,56.8125
290,"Predke,Alexandr",4.833333333,7.383333333,GM,"Mustafaev,Jamshid",5.333333333,5.108333333,Untitled,0,23.36111111,54.51361111,35.68611111,28.44444444,26.09506944,27.24444444
291,"Gurel,Ediz",2.5,5.108333333,IM,"Sadhwani,Raunak",3,7.383333333,GM,1,6.25,26.09506944,12.77083333,9,54.51361111,22.15
292,"Suyarov,Mukhammadzokhid",2.333333333,5,FM,"VasquezSchroeder,Rodrigo",9,7.35,GM,1,5.444444444,25,11.66666667,81,54.0225,66.15
293,"Sjugirov,Sanan",5,7.258333333,GM,"Nafri,Khalil",6,4.525,CM,1,25,52.68340278,36.29166667,36,20.475625,27.15
294,"Kobalia,Mikhail",7.5,6.991666667,GM,"Wanyama,Harold",7,4.25,FM,1,56.25,48.88340278,52.4375,49,18.0625,29.75
295,"O`gorman,Tom",3.5,4.991666667,FM,"Makarian,Rudik",3.166666667,6.608333333,IM,0,12.25,24.91673611,17.47083333,10.02777778,43.67006944,20.92638889
296,"Begmuratov,Khumoyun",2.166666667,4.125,FM,"VanForeest,Lucas",3.666666667,6.533333333,GM,0.5,4.694444444,17.015625,8.9375,13.44444444,42.68444444,23.95555556
297,"RojasSalas,Steven",3.166666667,3.958333333,FM,"Ruck,Robert",7.666666667,6.416666667,GM,0.5,10.02777778,15.66840278,12.53472222,58.77777778,41.17361111,49.19444444
298,"GallegoAlcaraz,AndresFelipe",5.666666667,5.991666667,GM,"Xie,Felix",2.5,3.866666667,FM,0.5,32.11111111,35.90006944,33.95277778,6.25,14.95111111,9.666666667
299,"Kasimov,Ali",3.333333333,3.45,FM,"Galchenko,Matvey",3.833333333,5.966666667,IM,0,11.11111111,11.9025,11.5,14.69444444,35.60111111,22.87222222
300,"Ilkhomi,Jaloliddin",2.666666667,2.408333333,FM,"Song,Raymond",4.833333333,5.85,GM,0,7.111111111,5.800069444,6.422222222,23.36111111,34.2225,28.275
301,"Zhalmakhanov,Ramazan",3.5,5.791666667,IM,"Tregubenko,Nikolay",2.166666667,0.958333333,Untitled,1,12.25,33.54340278,20.27083333,4.694444444,0.918402778,2.076388889
302,"Averin,Nikolay",2.166666667,5.641666667,FM,"Bogdan,David",3.333333333,0.375,Untitled,1,4.694444444,31.82840278,12.22361111,11.11111111,0.140625,1.25
